node,is_prime,degree,degree_weighted,eigenvector,eigenvector_costweight,pagerank,betweenness,p_index,N,anchor,hub_edges,hub_cost,weighting
43,True,735.0,2770.7208849190697,0.014815428828505336,0.003453384962089758,0.004798676495839911,0.02433686474178552,0.023255813953488372,31623,2,True,0.1,log
47,True,672.0,2593.4490407474195,0.01462841325968322,0.0031257455643009012,0.004486328031695139,0.02909066759432023,0.02127659574468085,31623,2,True,0.1,log
53,True,596.0,2372.323688563491,0.014389929361729885,0.0027375985205238536,0.004101540068181688,0.015389055796253543,0.018867924528301886,31623,2,True,0.1,log
59,True,535.0,2187.4049950456324,0.01418851746419044,0.0024348517308332793,0.0037804788780191,0.025258151228613895,0.01694915254237288,31623,2,True,0.1,log
61,True,518.0,2135.3217877775965,0.014135555683146556,0.0023553418075046174,0.0036885583501403483,0.019978621801967047,0.01639344262295082,31623,2,True,0.1,log
67,True,471.0,1986.2055311137408,0.01397328171631565,0.002131138150593426,0.0034257631769194974,0.025950180787029712,0.014925373134328358,31623,2,True,0.1,log
71,True,445.0,1902.6298654063592,0.013883902557172192,0.002010093915093578,0.0032811596500690546,0.02047360931026849,0.014084507042253521,31623,2,True,0.1,log
73,True,433.0,1863.4784785761133,0.013841598311092064,0.0019548659691832654,0.0032126105128357486,0.01778387780272604,0.0136986301369863,31623,2,True,0.1,log
79,True,400.0,1753.409693134327,0.01372579470592419,0.0018098098816992866,0.003024039596797421,0.02118419193995551,0.012658227848101266,31623,2,True,0.1,log
83,True,381.0,1689.1594309627237,0.013655084576205992,0.001722648731233451,0.002910306745652468,0.014555727733679094,0.012048192771084338,31623,2,True,0.1,log
89,True,355.0,1598.9772748851801,0.013559170200457797,0.001609384564577535,0.0027516592066068575,0.01277943982374582,0.011235955056179775,31623,2,True,0.1,log
97,True,326.0,1496.7810680136015,0.013453257459222928,0.001488169413978538,0.0025747516733736044,0.02016069489685125,0.010309278350515464,31623,2,True,0.1,log
101,True,313.0,1449.9176012544654,0.013400058492397518,0.0014309005308895705,0.0024929230354254987,0.014687834034344266,0.009900990099009901,31623,2,True,0.1,log
103,True,307.0,1428.2270703982726,0.013377349465114619,0.001405883971436358,0.0024540294626481884,0.015987771839389434,0.009708737864077669,31623,2,True,0.1,log
107,True,295.0,1383.8116773317968,0.013329943878198998,0.0013568690400780142,0.002377550648861578,0.01705988636243846,0.009345794392523364,31623,2,True,0.1,log
109,True,290.0,1365.7995379642211,0.013314054047157539,0.0013387052309704157,0.002346718836170447,0.014386220127974025,0.009174311926605505,31623,2,True,0.1,log
113,True,279.0,1324.213813602028,0.013266133514840628,0.0012918697605830498,0.0022746161455865993,0.012825696003710613,0.008849557522123894,31623,2,True,0.1,log
131,True,241.0,1180.047357568278,0.013114501893183094,0.001140093039451333,0.0020198741163288832,0.016001686642842836,0.007633587786259542,31623,2,True,0.1,log
151,True,209.0,1053.5942060575076,0.012979113051203759,0.0010166451527029716,0.0018042217192369401,0.017974974436819415,0.006622516556291391,31623,2,True,0.1,log
157,True,201.0,1021.2491610696636,0.012944192299026927,0.0009872651387550016,0.0017491560997924115,0.013839410518326429,0.006369426751592357,31623,2,True,0.1,log
283,True,111.0,630.9991587407552,0.012533267676609932,0.0006696333849879008,0.001071199736697834,0.014051379357599906,0.0035335689045936395,31623,2,True,0.1,log
2,True,15810.0,10958.65692465483,0.21765807333289877,0.6783128555761827,0.021264472908541443,0.07025967974869117,0.5,31623,2,False,0.1,log
3,True,10540.0,11579.373522560452,0.27220395853405094,0.1820536914256199,0.02215163476118632,0.09087834034344311,0.3333333333333333,31623,2,False,0.1,log
5,True,6323.0,10176.475920320467,0.2921203728003265,0.06588461956196082,0.0192914699045359,0.09561696341039226,0.2,31623,2,False,0.1,log
7,True,4516.0,8787.730233134473,0.2722980268541486,0.037852820066979834,0.016586619409513698,0.10679902596375812,0.14285714285714285,31623,2,False,0.1,log
11,True,2873.0,6889.153118749909,0.21721251018356058,0.01922930548527816,0.012938141791220036,0.06317291251594409,0.09090909090909091,31623,2,False,0.1,log
13,True,2431.0,6235.391887989297,0.19382088479073423,0.015161693746641983,0.01169290287320076,0.07922608393156443,0.07692307692307693,31623,2,False,0.1,log
17,True,1859.0,5266.943606600586,0.15761631941188825,0.010461680618591554,0.009850306218076688,0.04761388528720368,0.058823529411764705,31623,2,False,0.1,log
19,True,1663.0,4896.602022353785,0.14348397100453356,0.008994957420295496,0.009148048849395634,0.05930371166840598,0.05263157894736842,31623,2,False,0.1,log
23,True,1373.0,4305.033558470702,0.1214303965342499,0.006965911752305814,0.008031838930318154,0.05345692208764219,0.043478260869565216,31623,2,False,0.1,log
29,True,1089.0,3666.985158855365,0.0986402302754604,0.005139387929039028,0.006831724747996474,0.028424612335684083,0.034482758620689655,31623,2,False,0.1,log
31,True,1019.0,3499.232961370412,0.09278311838799991,0.004715090350661461,0.006512971497225252,0.0367520740436208,0.03225806451612903,31623,2,False,0.1,log
37,True,853.0,3080.1129794855424,0.0785690916046979,0.0037510856345497915,0.0057246493862793115,0.025261946175010253,0.02702702702702703,31623,2,False,0.1,log
41,True,770.0,2859.450491362297,0.07145524749643921,0.0032892251916036854,0.0053112545988239345,0.017222014905706125,0.024390243902439025,31623,2,False,0.1,log
43,True,734.0,2760.7208849190697,0.06824985653681702,0.003095444937813753,0.005127652239774647,0.023359876875072478,0.023255813953488372,31623,2,False,0.1,log
47,True,671.0,2583.4490407474195,0.06285770935148044,0.002767468010047805,0.0047927091009496115,0.028882957528224895,0.02127659574468085,31623,2,False,0.1,log
53,True,595.0,2362.323688563491,0.05604046045289731,0.002378919687116234,0.004380060138146542,0.016638562980297904,0.018867924528301886,31623,2,False,0.1,log
59,True,534.0,2177.4049950456324,0.05063433109676809,0.0020758546042345893,0.004035812842896254,0.020037443471110954,0.01694915254237288,31623,2,False,0.1,log
61,True,517.0,2125.3217877775965,0.04905548021588217,0.0019962642868479263,0.00393744007580436,0.016785511737980034,0.01639344262295082,31623,2,False,0.1,log
67,True,470.0,1976.2055311137408,0.044734223012274844,0.0017718234946814849,0.0036557543163344315,0.021437989521731333,0.014925373134328358,31623,2,False,0.1,log
71,True,444.0,1892.6298654063592,0.04253935105486994,0.0016506504473524596,0.0035007704028089666,0.016195734901911174,0.014084507042253521,31623,2,False,0.1,log
73,True,432.0,1853.4784785761133,0.04128361792797815,0.0015953658984325812,0.0034273188810375363,0.01641128785722568,0.0136986301369863,31623,2,False,0.1,log
79,True,399.0,1743.409693134327,0.03831917466005539,0.001450157846562751,0.0032253835530271302,0.01676729599527739,0.012658227848101266,31623,2,False,0.1,log
83,True,380.0,1679.1594309627237,0.03670447679622844,0.0013629011309890273,0.0031034763157908795,0.011435101145862978,0.012048192771084338,31623,2,False,0.1,log
89,True,354.0,1588.9772748851801,0.034237379416097474,0.0012495165256357112,0.002933584621290027,0.011142932439412627,0.011235955056179775,31623,2,False,0.1,log
97,True,325.0,1486.7810680136015,0.03160287589762235,0.0011281733765619204,0.0027442205030929357,0.014725319671526302,0.010309278350515464,31623,2,False,0.1,log
101,True,312.0,1439.9176012544654,0.03033045512038431,0.0010708419912883898,0.002656547439078083,0.011566827951888514,0.009900990099009901,31623,2,False,0.1,log
103,True,306.0,1418.2270703982726,0.02978569241675462,0.0010457982866915148,0.002614920358104264,0.011539124843194928,0.009708737864077669,31623,2,False,0.1,log
107,True,294.0,1373.8116773317968,0.02867629362034775,0.0009967302474744725,0.0025330643778769192,0.01261617279655925,0.009345794392523364,31623,2,False,0.1,log
109,True,289.0,1355.7995379642211,0.028304807880873566,0.0009785480846538908,0.0025001019760275108,0.010961871330234125,0.009174311926605505,31623,2,False,0.1,log
113,True,278.0,1314.213813602028,0.02712463848262164,0.0009316616984050346,0.0024228591077149315,0.011171816198096205,0.008849557522123894,31623,2,False,0.1,log
131,True,240.0,1170.047357568278,0.02363372706897164,0.0007797194989052716,0.0021501444444782616,0.012363387200489127,0.007633587786259542,31623,2,False,0.1,log
151,True,208.0,1043.5942060575076,0.020658470597160323,0.0006561373439340718,0.0019193289356587713,0.012963157395401792,0.006622516556291391,31623,2,False,0.1,log
2,True,59590.0,245902.0,0.7001735083579758,0.5140998663891023,0.15580095783078127,0.8899663508825747,0.5,100000,2,True,0.1,padic
3,True,33333.0,83336.0,0.07699709210729891,0.37780167950298765,0.05553602870551539,0.23188330322162165,0.3333333333333333,100000,2,True,0.1,padic
5,True,20000.0,45007.0,0.0421264635263598,0.21558029037639473,0.03014054688768487,0.11194978632906005,0.2,100000,2,True,0.1,padic
7,True,14285.0,30955.0,0.030257834127705267,0.14546149731758773,0.020774565398177416,0.06882550095446337,0.14285714285714285,100000,2,True,0.1,padic
11,True,9090.0,19095.0,0.020588667954549417,0.08668137849731211,0.012848493067141207,0.03509739705905243,0.09090909090909091,100000,2,True,0.1,padic
13,True,7692.0,16031.0,0.01813450643347494,0.07195174994412412,0.010798503685841501,0.02987974559491216,0.07692307692307693,100000,2,True,0.1,padic
17,True,5882.0,12139.0,0.015046535779205962,0.053636213478359646,0.00819176389771878,0.019687945092235374,0.058823529411764705,100000,2,True,0.1,padic
19,True,5263.0,10825.0,0.01401311130921759,0.04758189267526971,0.0073092222398307575,0.016150481231846963,0.05263157894736842,100000,2,True,0.1,padic
23,True,4347.0,8899.0,0.012501240400314648,0.038821414485586375,0.006016947639907427,0.01308503458958067,0.043478260869565216,100000,2,True,0.1,padic
29,True,3448.0,7026.0,0.011041126762693898,0.030445283992542697,0.004758189365788747,0.011398573304799368,0.034482758620689655,100000,2,True,0.1,padic
31,True,3225.0,6565.0,0.01068324456273524,0.0284025422425019,0.004448847739998196,0.012309196183923643,0.03225806451612903,100000,2,True,0.1,padic
37,True,2702.0,5486.0,0.009845918334568847,0.023669958581488203,0.003723527338924215,0.011927036540730797,0.02702702702702703,100000,2,True,0.1,padic
41,True,2439.0,4946.0,0.0094261997994316,0.021318599722709667,0.003360309677560137,0.007421359093848538,0.024390243902439025,100000,2,True,0.1,padic
43,True,2325.0,4713.0,0.009247549279316711,0.02030540244852152,0.0032029240378895546,0.007016761224113387,0.023255813953488372,100000,2,True,0.1,padic
47,True,2127.0,4307.0,0.00893291265047068,0.0185541273765728,0.0029293971860000854,0.006743649984110807,0.02127659574468085,100000,2,True,0.1,padic
53,True,1886.0,3815.0,0.008551871979184255,0.016444417865084,0.0025979312380691334,0.005574929498590001,0.018867924528301886,100000,2,True,0.1,padic
59,True,1694.0,3424.0,0.008251353996918087,0.014770832636119178,0.002334144309821923,0.0043243822654231165,0.01694915254237288,100000,2,True,0.1,padic
61,True,1639.0,3312.0,0.00816464760352063,0.014289407176390332,0.0022590525899895703,0.00747720021067091,0.01639344262295082,100000,2,True,0.1,padic
67,True,1492.0,3014.0,0.007936494102297801,0.013017031998593102,0.0020575133939071833,0.005355919785062388,0.014925373134328358,100000,2,True,0.1,padic
71,True,1408.0,2843.0,0.007807346868254611,0.01229694210286905,0.0019412383217869114,0.007017579240473731,0.014084507042253521,100000,2,True,0.1,padic
73,True,1369.0,2764.0,0.007743914092992928,0.011955360647003322,0.0018884428688894874,0.003949634992699867,0.0136986301369863,100000,2,True,0.1,padic
79,True,1265.0,2554.0,0.00758285952911608,0.011060932022904415,0.0017464221872632551,0.00405063456824693,0.012658227848101266,100000,2,True,0.1,padic
83,True,1204.0,2430.0,0.007487831538716869,0.01054590121677328,0.0016627918568494964,0.0044554411088221875,0.012048192771084338,100000,2,True,0.1,padic
89,True,1123.0,2266.0,0.00736190770419398,0.009854044715650797,0.001552129964149018,0.004645760026311654,0.011235955056179775,100000,2,True,0.1,padic
97,True,1030.0,2078.0,0.007220093841777878,0.009065008508469988,0.0014240493794190439,0.002862693920545079,0.010309278350515464,100000,2,True,0.1,padic
103,True,970.0,1957.0,0.007123968020965383,0.008562960397839773,0.0013423259046923494,0.005157597596396372,0.009708737864077669,100000,2,True,0.1,padic
107,True,934.0,1884.0,0.007068531085622921,0.008249782282754076,0.001293004010682308,0.002652833056661136,0.009345794392523364,100000,2,True,0.1,padic
113,True,884.0,1783.0,0.0069900452296350005,0.007822215262395743,0.0012249428433504651,0.0027524528268343183,0.008849557522123894,100000,2,True,0.1,padic
131,True,763.0,1539.0,0.006801288825430836,0.006805332595252763,0.001059289308511119,0.0026044363109484383,0.007633587786259542,100000,2,True,0.1,padic
179,True,558.0,1127.0,0.006488818611385431,0.005085586061014298,0.0007788917345465506,0.0025854572647008496,0.00558659217877095,100000,2,True,0.1,padic
16384,False,1.0,15.0,0.00846221888932783,0.0003121971038061272,9.578281263126805e-06,0.0,,100000,2,True,0.1,padic
24576,False,2.0,16.0,0.008022148065114976,0.002055202316230065,1.0172628886591481e-05,0.0,,100000,2,True,0.1,padic
32768,False,1.0,16.0,0.009026366815283019,0.00029268478481824433,1.011683249732803e-05,0.0,,100000,2,True,0.1,padic
40960,False,2.0,16.0,0.007965955728341717,0.0013163617060905095,1.0178195945087709e-05,0.0,,100000,2,True,0.1,padic
49152,False,2.0,17.0,0.008586295991070168,0.002032902523101057,1.0711180120792708e-05,0.0,,100000,2,True,0.1,padic
57344,False,2.0,16.0,0.007946830004276848,0.0009970042395767644,1.0180636674852756e-05,0.0,,100000,2,True,0.1,padic
65536,False,1.0,17.0,0.009590514741238206,0.00027546803277011227,1.0655383731529256e-05,0.0,,100000,2,True,0.1,padic
73728,False,2.0,17.0,0.00808418661598615,0.0014816338431317552,1.0739078315424434e-05,0.0,,100000,2,True,0.1,padic
81920,False,2.0,17.0,0.008530103654296909,0.0012940619129615002,1.0716747179288933e-05,0.0,,100000,2,True,0.1,padic
90112,False,2.0,16.0,0.007931248609159273,0.00072928899507647,1.0183612760807312e-05,0.0,,100000,2,True,0.1,padic
98304,False,2.0,18.0,0.009150443917025354,0.0020133902041131733,1.1249731354993932e-05,0.0,,100000,2,True,0.1,padic
2,True,49999.0,149992.0,0.650555309702899,0.5104986462795158,0.11257978369930718,0.5999110365648685,0.5,100000,2,False,0.1,padic
3,True,33332.0,83326.0,0.23296841645281005,0.3813546031584586,0.06221652430477564,0.28762036931692153,0.3333333333333333,100000,2,False,0.1,padic
5,True,19999.0,44997.0,0.10762411354191863,0.21707770384373024,0.03339459493740495,0.14185735508710096,0.2,100000,2,False,0.1,padic
7,True,14284.0,30945.0,0.07039682228547998,0.14618462667083262,0.0229106530827104,0.08673356099757216,0.14285714285714285,100000,2,False,0.1,padic
11,True,9089.0,19085.0,0.04171084282077567,0.08684546822273626,0.014109808620700803,0.03967491442122594,0.09090909090909091,100000,2,False,0.1,padic
13,True,7691.0,16021.0,0.03464993471018942,0.07199103252369059,0.01184486540201307,0.03406811620925874,0.07692307692307693,100000,2,False,0.1,padic
17,True,5881.0,12129.0,0.025887632162324335,0.05352967868018632,0.008971582477944409,0.021265075612479718,0.058823529411764705,100000,2,False,0.1,padic
19,True,5262.0,10815.0,0.02298422209764451,0.04742956448847189,0.008000108920954669,0.01997555173148809,0.05263157894736842,100000,2,False,0.1,padic
23,True,4346.0,8889.0,0.01876577226026267,0.038605010836064456,0.006580083798558083,0.01293202380050452,0.043478260869565216,100000,2,False,0.1,padic
29,True,3447.0,7016.0,0.014719389726171669,0.03016994071516792,0.005198607796017796,0.01027245346387024,0.034482758620689655,100000,2,False,0.1,padic
31,True,3224.0,6555.0,0.01373289228331037,0.028113292821860997,0.004859468640572386,0.011113362301579235,0.03225806451612903,100000,2,False,0.1,padic
37,True,2701.0,5476.0,0.011429533504082445,0.023348676074534374,0.004064660677843199,0.013576825475149143,0.02702702702702703,100000,2,False,0.1,padic
41,True,2438.0,4936.0,0.010279843365457566,0.020981837874165857,0.0036668912838748735,0.0062271612390754445,0.024390243902439025,100000,2,False,0.1,padic
43,True,2324.0,4703.0,0.009790484410009133,0.01996205591051056,0.0034945434535375904,0.006001882535407739,0.023255813953488372,100000,2,False,0.1,padic
53,True,1885.0,3805.0,0.00788864787122247,0.016075917527783794,0.0028324950441237172,0.0064562392822299745,0.018867924528301886,100000,2,False,0.1,padic
61,True,1638.0,3302.0,0.006833445923467549,0.013907177100541896,0.002461823669306437,0.008764629174081393,0.01639344262295082,100000,2,False,0.1,padic
71,True,1407.0,2833.0,0.0058600837013976685,0.011902117088989238,0.0021143468804538292,0.007123610393248183,0.014084507042253521,100000,2,False,0.1,padic
103,True,969.0,1947.0,0.004005880968052713,0.008144844133922736,0.0014598445523963228,0.006376596630612165,0.009708737864077669,100000,2,False,0.1,padic
8192,False,1.0,14.0,0.011593209777541403,0.0003334549336328605,1.0490910683478663e-05,0.0,,100000,2,False,0.1,padic
12288,False,2.0,15.0,0.011358210462516817,0.0021027965524733,1.1122253283582033e-05,0.0,,100000,2,False,0.1,padic
16384,False,1.0,15.0,0.012421296190222933,0.00031122460472400316,1.112889675394341e-05,0.0,,100000,2,False,0.1,padic
